,KEY,sarcasm_explanation
77,2_518_u,"The video is sarcastic because the speaker's utterance ""Oh tons. I am quite the woodsman"" conveys a lighthearted and humorous tone with a hint of irony and playful self-deprecation. The use of ""Oh tons"" and the obvious overstatement of being a skilled woodsman suggest a tongue-in-cheek claim. Additionally, the speaker's tonality shifts from neutral to slightly elevated, indicating an escalation in intensity or emphasis, which further supports the sarcastic tone. The facial cues, such as raised brows also suggest a playful and humorous tone, rather than a genuine boast."
78,2_245_u,"The video is non-sarcastic because the speaker's utterance, ""Well ah, I've been doing a lot of thinking, and I look at my life,"" conveys a neutral sentiment with a hint of melancholy, and the language used is straightforward and sincere, suggesting genuine introspection. The speaker's tonality is thoughtful and evaluative, rather than ironic or mocking. Additionally, the speaker's facial expressions, such as raised brows and parted lips, indicate emotions like surprise, sadness, and doubt, which are consistent with a non-sarcastic tone."
79,1_S11E02_205_u,"The video is non-sarcastic because despite the speaker's utterance conveying a sense of justification and defensiveness, the overall sentiment is neutral with a hint of mild annoyance or frustration, and the tone is casual and conversational. The speaker's tone is assertive and confident, and their facial expressions suggest happiness and surprise, rather than sarcasm. Although there is a subtle sense of ""I'm explaining myself, and I shouldn't have to,"" the speaker's delivery remains clear, direct, and steady, without any discernible change in their emotional state."
80,4_S01E07_137_u,"The video is sarcastic because the speaker's utterance ""What? Love conquers all?"" conveys skepticism and irony, implying a sense of surprise or disbelief. The tone is playful yet critical, poking fun at the idea that love can overcome every obstacle. Additionally, the speaker's facial expressions, such as raised brows and parted lips, suggest emotions like surprise, contempt, and doubt, further supporting the conclusion that the video is sarcastic."
81,1_S11E07_415_u,"The video is non-sarcastic because the speaker's utterance ""Give him a chance. He's gonna get this"" conveys optimism, confidence, and encouragement, with a supportive and motivational tone. The language used is encouraging and hopeful, with a sense of trust in the person's abilities. The speaker's facial expressions and tonality also suggest a genuine and sincere sentiment, with a noticeable shift towards a more upbeat and energetic tone as they speak. The overall sentiment expressed is positive, with no underlying irony or mocking intent."
82,2_357_u,"The video is sarcastic because of the speaker's tongue-in-cheek tone, particularly in the phrase ""stating the obvious,"" which implies that something should be self-evident. The follow-up phrase ""and it's not weird is it"" reinforces this sense of playful sarcasm, as the speaker is poking fun at the idea that something might be considered unusual or unexpected. Additionally, the speaker's facial expressions, such as raised brows and a tightened lid, suggest a hint of doubt or irony, which further supports the sarcastic label."
83,1_S12E11_216_u,"The video is sarcastic because the speaker's utterance ""Maybe she doesn't have tip money?"" sounds somewhat dismissive and condescending. The hint of sarcasm in the text, along with the speaker's facial cues such as raised brows, tightened lids, raised cheeks and a wrinkled nose, suggest that the speaker is being facetious and not entirely serious. Additionally, the contrast between the speaker's initial neutral tone and the later enthusiastic high pitched tone further supports the label of sarcasm."
84,2_206_u,"The video is sarcastic. The speaker's utterance ""I don't belong here"" conveys a sense of disconnection but the tone is not melancholic, rather the speaker seems to be questioning the other person. The speaker's facial expressions, such as raised brows, parted lips and tightened lids, indicate emotions like surprise and doubt, but these cues don't necessarily imply sarcasm. The tone is playful or ironic, suggesting sarcasm."
85,1_6769_u,"The video is sarcastic because the speaker's utterance ""Hope your hands are steady... a genius like you"" conveys condescension and skepticism, with a hint of sarcasm, implying that the person being addressed is overconfident or arrogant. The tone is patronizing, and the phrase ""a genius like you"" comes across as insincere and mocking. The speaker's flat, monotonous tone and lack of emotional expression further support this conclusion. Additionally, the speaker's facial expressions, such as raised brows and tightened lips, suggest doubt, which aligns with the sarcastic tone."
86,1_3069_u,"The video is sarcastic. The speaker's utterance ""Seems like an awful lot of trouble to go through for intercourse"" conveys frustration, annoyance, and possibly disgust, with a negative sentiment towards the effort required for intercourse. The informal and conversational tone, along with the strong language used, suggests a strong emotional response. The phrase ""an awful lot of trouble"" has a slightly ironic tone, implying that the speaker thinks the effort required is disproportionate to the reward, hinting at sarcasm. The speaker's tonality shifts from neutral to assertive and confrontational, and their facial expressions display a range of emotions, including contempt, which further supports the conclusion that the video is sarcastic."
